      3503.81      127.762
      3504.25      127.714
      3504.69      127.666
      3505.13      127.617
      3505.57      127.569
      3506.01      127.521
      3506.45      127.472
      3506.89      127.424
      3507.33      127.376
      3507.77      127.328
      3508.21      127.280
      3508.65      127.231
      3509.09      127.183
      3509.53      127.135
      3509.97      127.087
      3510.41      127.039
      3510.85      126.990
      3511.29      126.942
      3511.73      126.894
      3512.17      126.846
      3512.61      126.798
      3513.05      126.750
      3513.49      126.702
      3513.93      126.654
      3514.37      126.606
      3514.81      126.558
      3515.25      126.510
      3515.69      126.462
      3516.13      126.414
      3516.57      126.366
      3517.01      126.318
      3517.45      126.270
      3517.89      126.222
      3518.33      126.174
      3518.77      126.126
      3519.21      126.078
      3519.65      126.030
      3520.09      125.982
      3520.53      125.934
      3520.97      125.886
      3521.41      125.839
      3521.85      125.791
      3522.29      125.743
      3522.73      125.695
      3523.17      125.647
      3523.61      125.599
      3524.05      125.552
      3524.49      125.504
      3524.93      125.456
      3525.37      125.408
      3525.81      125.361
      3526.25      125.313
      3526.69      125.265
      3527.13      125.218
      3527.57      125.170
      3528.01      125.122
      3528.45      125.074
      3528.89      125.027
      3529.33      124.979
      3529.77      124.932
      3530.21      124.884
      3530.65      124.836
      3531.09      124.789
      3531.53      124.741
      3531.97      124.694
      3532.41      124.646
      3532.85      124.598
      3533.29      124.551
      3533.73      124.503
      3534.17      124.456
      3534.61      124.408
      3535.05      124.361
      3535.49      124.313
      3535.93      124.266
      3536.37      124.219
      3536.81      124.171
      3537.25      124.124
      3537.69      124.076
      3538.13      124.029
      3538.57      123.981
      3539.01      123.934
      3539.45      123.887
      3539.89      123.839
      3540.33      123.792
      3540.77      123.745
      3541.21      123.697
      3541.65      123.650
      3542.09      123.603
      3542.53      123.555
      3542.97      123.508
      3543.41      123.461
      3543.85      123.414
      3544.29      123.366
      3544.73      123.319
      3545.17      123.272
      3545.61      123.225
      3546.05      123.177
      3546.49      123.130
      3546.93      123.083
      3547.37      123.036
      3547.81      122.989
      3548.25      122.942
      3548.69      122.895
      3549.13      122.847
      3549.57      122.800
      3550.01      122.753
      3550.45      122.706
      3550.89      122.659
      3551.33      122.613
      3551.77      122.568
      3552.21      122.522
      3552.65      122.476
      3553.09      122.431
      3553.53      122.385
      3553.97      122.340
      3554.41      122.294
      3554.85      122.249
      3555.29      122.203
      3555.73      122.158
      3556.17      122.112
      3556.61      122.067
      3557.05      122.021
      3557.49      121.976
      3557.93      121.931
      3558.37      121.885
      3558.81      121.840
      3559.25      121.794
      3559.69      121.749
      3560.13      121.704
      3560.57      121.658
      3561.01      121.613
      3561.45      121.568
      3561.89      121.522
      3562.33      121.477
      3562.77      121.432
      3563.21      121.386
      3563.65      121.341
      3564.09      121.296
      3564.53      121.251
      3564.97      121.205
      3565.41      121.160
      3565.85      121.115
      3566.29      121.070
      3566.73      121.024
      3567.17      120.979
      3567.61      120.934
      3568.05      120.889
      3568.49      120.844
      3568.93      120.799
      3569.37      120.753
      3569.81      120.708
      3570.25      120.663
      3570.69      120.618
      3571.13      120.573
      3571.57      120.528
      3572.01      120.483
      3572.45      120.438
      3572.89      120.393
      3573.33      120.348
      3573.77      120.303
      3574.21      120.258
      3574.65      120.213
      3575.09      120.168
      3575.53      120.123
      3575.97      120.078
      3576.41      120.033
      3576.85      119.988
      3577.29      119.943
      3577.73      119.898
      3578.17      119.853
      3578.61      119.808
      3579.05      119.763
      3579.49      119.718
      3579.93      119.673
      3580.37      119.629
      3580.81      119.584
      3581.25      119.539
      3581.69      119.494
      3582.13      119.449
      3582.57      119.405
      3583.01      119.360
      3583.45      119.315
      3583.89      119.270
      3584.33      119.225
      3584.77      119.181
      3585.21      119.136
      3585.65      119.091
      3586.09      119.046
      3586.53      119.002
      3586.97      118.957
      3587.41      118.912
      3587.85      118.868
      3588.29      118.823
      3588.73      118.778
      3589.17      118.734
      3589.61      118.689
      3590.05      118.645
      3590.49      118.600
      3590.93      118.555
      3591.37      118.511
      3591.81      118.466
      3592.25      118.422
      3592.69      118.377
      3593.13      118.333
      3593.57      118.288
      3594.01      118.243
      3594.45      118.199
      3594.89      118.154
      3595.33      118.110
      3595.77      118.066
      3596.21      118.021
      3596.65      117.977
      3597.09      117.932
      3597.53      117.888
      3597.97      117.843
      3598.41      117.799
      3598.85      117.755
      3599.29      117.710
      3599.73      117.666
      3600.17      117.621
      3600.61      117.577
      3601.05      117.533
      3601.49      117.488
      3601.93      117.444
      3602.37      117.400
      3602.81      117.355
      3603.25      117.311
      3603.69      117.267
      3604.13      117.223
      3604.57      117.178
      3605.01      117.134
      3605.45      117.090
      3605.89      117.046
      3606.33      117.001
      3606.77      116.957
      3607.21      116.913
      3607.65      116.869
      3608.09      116.825
      3608.53      116.781
      3608.97      116.738
      3609.41      116.695
      3609.85      116.652
      3610.29      116.610
      3610.73      116.567
      3611.17      116.524
      3611.61      116.482
      3612.05      116.439
      3612.49      116.396
      3612.93      116.354
      3613.37      116.311
      3613.81      116.268
      3614.25      116.226
      3614.69      116.183
      3615.13      116.140
